日期,黄金ETF_open,黄金ETF_close,纳指ETF_open,纳指ETF_close,创业板ETF_open,创业板ETF_close,黄金ETF_high,黄金ETF_low,黄金ETF_volume,黄金ETF_amount,黄金ETF_source,纳指ETF_high,纳指ETF_low,纳指ETF_volume,纳指ETF_amount,纳指ETF_source,创业板ETF_high,创业板ETF_low,创业板ETF_volume,创业板ETF_amount,创业板ETF_source
2019-01-21,2.799,2.796,0.4768,0.4746,1.218,1.214,2.799,2.796,0,0,Excel导入缓存,0.4768,0.4746,0,0,Excel导入缓存,1.218,1.214,0,0,Excel导入缓存
2019-01-28,2.819,2.853,0.4788,0.4854,1.22,1.221,2.853,2.819,0,0,Excel导入缓存,0.4854,0.4788,0,0,Excel导入缓存,1.221,1.22,0,0,Excel导入缓存
2019-02-11,2.847,2.861,0.4844,0.492,1.223,1.302,2.861,2.847,0,0,Excel导入缓存,0.492,0.4844,0,0,Excel导入缓存,1.302,1.223,0,0,Excel导入缓存
2019-02-18,2.872,2.861,0.496,0.4928,1.31,1.406,2.872,2.861,0,0,Excel导入缓存,0.496,0.4928,0,0,Excel导入缓存,1.406,1.31,0,0,Excel导入缓存
2019-02-25,2.853,2.827,0.495,0.4972,1.432,1.5,2.853,2.827,0,0,Excel导入缓存,0.4972,0.495,0,0,Excel导入缓存,1.5,1.432,0,0,Excel导入缓存
2019-03-04,2.798,2.8,0.5008,0.4882,1.526,1.584,2.8,2.798,0,0,Excel导入缓存,0.5008,0.4882,0,0,Excel导入缓存,1.584,1.526,0,0,Excel导入缓存
2019-03-11,2.809,2.811,0.4894,0.5082,1.6,1.589,2.811,2.809,0,0,Excel导入缓存,0.5082,0.4894,0,0,Excel导入缓存,1.6,1.589,0,0,Excel导入缓存
2019-03-18,2.807,2.833,0.5094,0.523,1.598,1.621,2.833,2.807,0,0,Excel导入缓存,0.523,0.5094,0,0,Excel导入缓存,1.621,1.598,0,0,Excel导入缓存
2019-03-25,2.849,2.789,0.5088,0.5138,1.594,1.624,2.849,2.789,0,0,Excel导入缓存,0.5138,0.5088,0,0,Excel导入缓存,1.624,1.594,0,0,Excel导入缓存
2019-04-01,2.789,2.798,0.5174,0.527,1.635,1.701,2.798,2.789,0,0,Excel导入缓存,0.527,0.5174,0,0,Excel导入缓存,1.701,1.635,0,0,Excel导入缓存
2019-04-08,2.8,2.8,0.5296,0.5306,1.709,1.624,2.8,2.8,0,0,Excel导入缓存,0.5306,0.5296,0,0,Excel导入缓存,1.709,1.624,0,0,Excel导入缓存
2019-04-15,2.789,2.763,0.532,0.5354,1.647,1.645,2.789,2.763,0,0,Excel导入缓存,0.5354,0.532,0,0,Excel导入缓存,1.647,1.645,0,0,Excel导入缓存
2019-04-22,2.765,2.773,0.5362,0.556,1.645,1.589,2.773,2.765,0,0,Excel导入缓存,0.556,0.5362,0,0,Excel导入缓存,1.645,1.589,0,0,Excel导入缓存
2019-04-29,2.778,2.777,0.5576,0.5616,1.589,1.553,2.778,2.777,0,0,Excel导入缓存,0.5616,0.5576,0,0,Excel导入缓存,1.589,1.553,0,0,Excel导入缓存
2019-05-06,2.798,2.808,0.5562,0.5382,1.496,1.465,2.808,2.798,0,0,Excel导入缓存,0.5562,0.5382,0,0,Excel导入缓存,1.496,1.465,0,0,Excel导入缓存
2019-05-13,2.821,2.854,0.5354,0.5418,1.448,1.416,2.854,2.821,0,0,Excel导入缓存,0.5418,0.5354,0,0,Excel导入缓存,1.448,1.416,0,0,Excel导入缓存
2019-05-20,2.839,2.856,0.5392,0.5264,1.412,1.384,2.856,2.839,0,0,Excel导入缓存,0.5392,0.5264,0,0,Excel导入缓存,1.412,1.384,0,0,Excel导入缓存
2019-05-27,2.858,2.878,0.523,0.5144,1.387,1.425,2.878,2.858,0,0,Excel导入缓存,0.523,0.5144,0,0,Excel导入缓存,1.425,1.387,0,0,Excel导入缓存
2019-06-03,2.906,2.962,0.5088,0.517,1.428,1.363,2.962,2.906,0,0,Excel导入缓存,0.517,0.5088,0,0,Excel导入缓存,1.428,1.363,0,0,Excel导入缓存
2019-06-10,2.96,3.022,0.5326,0.5358,1.364,1.397,3.022,2.96,0,0,Excel导入缓存,0.5358,0.5326,0,0,Excel导入缓存,1.397,1.364,0,0,Excel导入缓存
2019-06-17,3.0,3.079,0.5362,0.5498,1.395,1.473,3.079,3.0,0,0,Excel导入缓存,0.5498,0.5362,0,0,Excel导入缓存,1.473,1.395,0,0,Excel导入缓存
2019-06-24,3.109,3.11,0.5484,0.544,1.467,1.457,3.11,3.109,0,0,Excel导入缓存,0.5484,0.544,0,0,Excel导入缓存,1.467,1.457,0,0,Excel导入缓存
2019-07-01,3.05,3.125,0.5506,0.5608,1.487,1.492,3.125,3.05,0,0,Excel导入缓存,0.5608,0.5506,0,0,Excel导入缓存,1.492,1.487,0,0,Excel导入缓存
2019-07-08,3.091,3.111,0.5582,0.5634,1.488,1.465,3.111,3.091,0,0,Excel导入缓存,0.5634,0.5582,0,0,Excel导入缓存,1.488,1.465,0,0,Excel导入缓存
2019-07-15,3.118,3.177,0.5662,0.567,1.458,1.486,3.177,3.118,0,0,Excel导入缓存,0.567,0.5662,0,0,Excel导入缓存,1.486,1.458,0,0,Excel导入缓存
2019-07-22,3.145,3.134,0.5604,0.5712,1.488,1.506,3.145,3.134,0,0,Excel导入缓存,0.5712,0.5604,0,0,Excel导入缓存,1.506,1.488,0,0,Excel导入缓存
2019-07-29,3.147,3.185,0.575,0.5636,1.504,1.501,3.185,3.147,0,0,Excel导入缓存,0.575,0.5636,0,0,Excel导入缓存,1.504,1.501,0,0,Excel导入缓存
2019-08-05,3.239,3.404,0.5594,0.5644,1.495,1.45,3.404,3.239,0,0,Excel导入缓存,0.5644,0.5594,0,0,Excel导入缓存,1.495,1.45,0,0,Excel导入缓存
2019-08-12,3.402,3.42,0.5632,0.5524,1.457,1.512,3.42,3.402,0,0,Excel导入缓存,0.5632,0.5524,0,0,Excel导入缓存,1.512,1.457,0,0,Excel导入缓存
2019-08-19,3.394,3.399,0.558,0.5678,1.528,1.555,3.399,3.394,0,0,Excel导入缓存,0.5678,0.558,0,0,Excel导入缓存,1.555,1.528,0,0,Excel导入缓存
2019-08-26,3.521,3.509,0.553,0.5682,1.54,1.549,3.521,3.509,0,0,Excel导入缓存,0.5682,0.553,0,0,Excel导入缓存,1.549,1.54,0,0,Excel导入缓存
2019-09-02,3.502,3.43,0.5672,0.5788,1.55,1.631,3.502,3.43,0,0,Excel导入缓存,0.5788,0.5672,0,0,Excel导入缓存,1.631,1.55,0,0,Excel导入缓存
2019-09-09,3.436,3.404,0.5788,0.5806,1.639,1.646,3.436,3.404,0,0,Excel导入缓存,0.5806,0.5788,0,0,Excel导入缓存,1.646,1.639,0,0,Excel导入缓存
2019-09-16,3.414,3.412,0.5748,0.579,1.649,1.638,3.414,3.412,0,0,Excel导入缓存,0.579,0.5748,0,0,Excel导入缓存,1.649,1.638,0,0,Excel导入缓存
2019-09-23,3.437,3.405,0.5782,0.571,1.635,1.587,3.437,3.405,0,0,Excel导入缓存,0.5782,0.571,0,0,Excel导入缓存,1.635,1.587,0,0,Excel导入缓存
2019-09-30,3.4,3.398,0.569,0.567,1.585,1.57,3.4,3.398,0,0,Excel导入缓存,0.569,0.567,0,0,Excel导入缓存,1.585,1.57,0,0,Excel导入缓存
2019-10-08,3.402,3.405,0.568,0.5696,1.571,1.606,3.405,3.402,0,0,Excel导入缓存,0.5696,0.568,0,0,Excel导入缓存,1.606,1.571,0,0,Excel导入缓存
2019-10-14,3.367,3.371,0.5752,0.58,1.615,1.589,3.371,3.367,0,0,Excel导入缓存,0.58,0.5752,0,0,Excel导入缓存,1.615,1.589,0,0,Excel导入缓存
2019-10-21,3.362,3.398,0.576,0.5792,1.588,1.616,3.398,3.362,0,0,Excel导入缓存,0.5792,0.576,0,0,Excel导入缓存,1.616,1.588,0,0,Excel导入缓存
2019-10-28,3.394,3.387,0.5846,0.5912,1.63,1.625,3.394,3.387,0,0,Excel导入缓存,0.5912,0.5846,0,0,Excel导入缓存,1.63,1.625,0,0,Excel导入缓存
2019-11-04,3.391,3.269,0.595,0.5922,1.624,1.645,3.391,3.269,0,0,Excel导入缓存,0.595,0.5922,0,0,Excel导入缓存,1.645,1.624,0,0,Excel导入缓存
2019-11-11,3.26,3.268,0.595,0.6028,1.641,1.614,3.268,3.26,0,0,Excel导入缓存,0.6028,0.595,0,0,Excel导入缓存,1.641,1.614,0,0,Excel导入缓存
2019-11-18,3.271,3.287,0.6056,0.6046,1.613,1.614,3.287,3.271,0,0,Excel导入缓存,0.6056,0.6046,0,0,Excel导入缓存,1.614,1.613,0,0,Excel导入缓存
2019-11-25,3.269,3.265,0.6062,0.619,1.616,1.6,3.269,3.265,0,0,Excel导入缓存,0.619,0.6062,0,0,Excel导入缓存,1.616,1.6,0,0,Excel导入缓存
2019-12-02,3.271,3.297,0.619,0.6116,1.605,1.662,3.297,3.271,0,0,Excel导入缓存,0.619,0.6116,0,0,Excel导入缓存,1.662,1.605,0,0,Excel导入缓存
2019-12-09,3.272,3.262,0.6152,0.622,1.667,1.693,3.272,3.262,0,0,Excel导入缓存,0.622,0.6152,0,0,Excel导入缓存,1.693,1.667,0,0,Excel导入缓存
2019-12-16,3.282,3.302,0.6204,0.6306,1.693,1.708,3.302,3.282,0,0,Excel导入缓存,0.6306,0.6204,0,0,Excel导入缓存,1.708,1.693,0,0,Excel导入缓存
2019-12-23,3.301,3.364,0.6336,0.6432,1.703,1.698,3.364,3.301,0,0,Excel导入缓存,0.6432,0.6336,0,0,Excel导入缓存,1.703,1.698,0,0,Excel导入缓存
2019-12-30,3.372,3.422,0.642,0.6506,1.695,1.764,3.422,3.372,0,0,Excel导入缓存,0.6506,0.642,0,0,Excel导入缓存,1.764,1.695,0,0,Excel导入缓存
2020-01-06,3.496,3.419,0.6456,0.6738,1.756,1.831,3.496,3.419,0,0,Excel导入缓存,0.6738,0.6456,0,0,Excel导入缓存,1.831,1.756,0,0,Excel导入缓存
2020-01-13,3.423,3.405,0.6698,0.6964,1.834,1.858,3.423,3.405,0,0,Excel导入缓存,0.6964,0.6698,0,0,Excel导入缓存,1.858,1.834,0,0,Excel导入缓存
2020-01-20,3.407,3.432,0.6964,0.6956,1.862,1.853,3.432,3.407,0,0,Excel导入缓存,0.6964,0.6956,0,0,Excel导入缓存,1.862,1.853,0,0,Excel导入缓存
2020-02-03,3.51,3.468,0.66,0.7414,1.67,1.94,3.51,3.468,0,0,Excel导入缓存,0.7414,0.66,0,0,Excel导入缓存,1.94,1.67,0,0,Excel导入缓存
2020-02-10,3.491,3.494,0.7336,0.802,1.938,1.987,3.494,3.491,0,0,Excel导入缓存,0.802,0.7336,0,0,Excel导入缓存,1.987,1.938,0,0,Excel导入缓存
2020-02-17,3.509,3.646,0.802,0.7438,2.005,2.145,3.646,3.509,0,0,Excel导入缓存,0.802,0.7438,0,0,Excel导入缓存,2.145,2.005,0,0,Excel导入缓存
2020-02-24,3.728,3.623,0.7252,0.6784,2.137,1.995,3.728,3.623,0,0,Excel导入缓存,0.7252,0.6784,0,0,Excel导入缓存,2.137,1.995,0,0,Excel导入缓存
2020-03-02,3.549,3.686,0.6848,0.6986,2.026,2.111,3.686,3.549,0,0,Excel导入缓存,0.6986,0.6848,0,0,Excel导入缓存,2.111,2.026,0,0,Excel导入缓存
2020-03-09,3.716,3.503,0.6804,0.6432,2.068,1.952,3.716,3.503,0,0,Excel导入缓存,0.6804,0.6432,0,0,Excel导入缓存,2.068,1.952,0,0,Excel导入缓存
2020-03-16,3.4,3.346,0.628,0.6326,1.953,1.847,3.4,3.346,0,0,Excel导入缓存,0.6326,0.628,0,0,Excel导入缓存,1.953,1.847,0,0,Excel导入缓存
2020-03-23,3.325,3.613,0.602,0.6318,1.79,1.83,3.613,3.325,0,0,Excel导入缓存,0.6318,0.602,0,0,Excel导入缓存,1.83,1.79,0,0,Excel导入缓存
2020-03-30,3.597,3.575,0.6132,0.6158,1.807,1.834,3.597,3.575,0,0,Excel导入缓存,0.6158,0.6132,0,0,Excel导入缓存,1.834,1.807,0,0,Excel导入缓存
2020-04-07,3.686,3.672,0.638,0.6254,1.871,1.877,3.686,3.672,0,0,Excel导入缓存,0.638,0.6254,0,0,Excel导入缓存,1.877,1.871,0,0,Excel导入缓存
2020-04-13,3.675,3.668,0.6232,0.6752,1.872,1.943,3.675,3.668,0,0,Excel导入缓存,0.6752,0.6232,0,0,Excel导入缓存,1.943,1.872,0,0,Excel导入缓存
2020-04-20,3.634,3.77,0.6756,0.6898,1.945,1.93,3.77,3.634,0,0,Excel导入缓存,0.6898,0.6756,0,0,Excel导入缓存,1.945,1.93,0,0,Excel导入缓存
2020-04-27,3.763,3.745,0.698,0.748,1.938,1.993,3.763,3.745,0,0,Excel导入缓存,0.748,0.698,0,0,Excel导入缓存,1.993,1.938,0,0,Excel导入缓存
2020-05-06,3.748,3.768,0.7454,0.7578,1.98,2.042,3.768,3.748,0,0,Excel导入缓存,0.7578,0.7454,0,0,Excel导入缓存,2.042,1.98,0,0,Excel导入缓存
2020-05-11,3.751,3.834,0.7636,0.722,2.054,2.042,3.834,3.751,0,0,Excel导入缓存,0.7636,0.722,0,0,Excel导入缓存,2.054,2.042,0,0,Excel导入缓存
2020-05-18,3.9,3.865,0.728,0.719,2.045,1.972,3.9,3.865,0,0,Excel导入缓存,0.728,0.719,0,0,Excel导入缓存,2.045,1.972,0,0,Excel导入缓存
2020-05-25,3.855,3.864,0.725,0.7462,1.968,2.006,3.864,3.855,0,0,Excel导入缓存,0.7462,0.725,0,0,Excel导入缓存,2.006,1.968,0,0,Excel导入缓存
2020-06-01,3.881,3.818,0.754,0.7588,2.024,2.087,3.881,3.818,0,0,Excel导入缓存,0.7588,0.754,0,0,Excel导入缓存,2.087,2.024,0,0,Excel导入缓存
2020-06-08,3.774,3.855,0.7642,0.7448,2.101,2.141,3.855,3.774,0,0,Excel导入缓存,0.7642,0.7448,0,0,Excel导入缓存,2.141,2.101,0,0,Excel导入缓存
2020-06-15,3.86,3.844,0.742,0.7602,2.143,2.238,3.86,3.844,0,0,Excel导入缓存,0.7602,0.742,0,0,Excel导入缓存,2.238,2.143,0,0,Excel导入缓存
2020-06-22,3.891,3.909,0.7588,0.7654,2.246,2.307,3.909,3.891,0,0,Excel导入缓存,0.7654,0.7588,0,0,Excel导入缓存,2.307,2.246,0,0,Excel导入缓存
2020-06-29,3.917,3.915,0.7514,0.7602,2.292,2.38,3.917,3.915,0,0,Excel导入缓存,0.7602,0.7514,0,0,Excel导入缓存,2.38,2.292,0,0,Excel导入缓存
2020-07-06,3.912,3.925,0.7604,0.7688,2.384,2.685,3.925,3.912,0,0,Excel导入缓存,0.7688,0.7604,0,0,Excel导入缓存,2.685,2.384,0,0,Excel导入缓存
2020-07-13,3.938,3.904,0.7806,0.7734,2.693,2.583,3.938,3.904,0,0,Excel导入缓存,0.7806,0.7734,0,0,Excel导入缓存,2.693,2.583,0,0,Excel导入缓存
2020-07-20,3.916,4.11,0.774,0.7678,2.62,2.537,4.11,3.916,0,0,Excel导入缓存,0.774,0.7678,0,0,Excel导入缓存,2.62,2.537,0,0,Excel导入缓存
2020-07-27,4.165,4.216,0.766,0.7844,2.544,2.708,4.216,4.165,0,0,Excel导入缓存,0.7844,0.766,0,0,Excel导入缓存,2.708,2.544,0,0,Excel导入缓存
2020-08-03,4.212,4.38,0.788,0.801,2.734,2.657,4.38,4.212,0,0,Excel导入缓存,0.801,0.788,0,0,Excel导入缓存,2.734,2.657,0,0,Excel导入缓存
2020-08-10,4.335,4.087,0.7958,0.8118,2.641,2.579,4.335,4.087,0,0,Excel导入缓存,0.8118,0.7958,0,0,Excel导入缓存,2.641,2.579,0,0,Excel导入缓存
2020-08-17,4.092,4.092,0.8116,0.8412,2.591,2.546,4.092,4.092,0,0,Excel导入缓存,0.8412,0.8116,0,0,Excel导入缓存,2.591,2.546,0,0,Excel导入缓存
2020-08-24,4.042,4.108,0.852,0.9596,2.563,2.666,4.108,4.042,0,0,Excel导入缓存,0.9596,0.852,0,0,Excel导入缓存,2.666,2.563,0,0,Excel导入缓存
2020-08-31,4.138,4.065,0.9708,0.9692,2.676,2.638,4.138,4.065,0,0,Excel导入缓存,0.9708,0.9692,0,0,Excel导入缓存,2.676,2.638,0,0,Excel导入缓存
2020-09-07,4.079,4.088,0.956,0.9048,2.628,2.449,4.088,4.079,0,0,Excel导入缓存,0.956,0.9048,0,0,Excel导入缓存,2.628,2.449,0,0,Excel导入缓存
2020-09-14,4.088,4.077,0.9066,0.9518,2.476,2.513,4.088,4.077,0,0,Excel导入缓存,0.9518,0.9066,0,0,Excel导入缓存,2.513,2.476,0,0,Excel导入缓存
2020-09-21,4.085,3.928,0.948,0.8894,2.516,2.457,4.085,3.928,0,0,Excel导入缓存,0.948,0.8894,0,0,Excel导入缓存,2.516,2.457,0,0,Excel导入缓存
2020-09-28,3.922,3.975,0.9068,0.9104,2.465,2.489,3.975,3.922,0,0,Excel导入缓存,0.9104,0.9068,0,0,Excel导入缓存,2.489,2.465,0,0,Excel导入缓存
2020-10-09,3.962,3.972,0.9376,0.9292,2.539,2.581,3.972,3.962,0,0,Excel导入缓存,0.9376,0.9292,0,0,Excel导入缓存,2.581,2.539,0,0,Excel导入缓存
2020-10-12,4.019,3.965,0.9366,0.9166,2.606,2.634,4.019,3.965,0,0,Excel导入缓存,0.9366,0.9166,0,0,Excel导入缓存,2.634,2.606,0,0,Excel导入缓存
2020-10-19,3.954,3.955,0.9214,0.9022,2.648,2.516,3.955,3.954,0,0,Excel导入缓存,0.9214,0.9022,0,0,Excel导入缓存,2.648,2.516,0,0,Excel导入缓存
2020-10-26,3.947,3.897,0.902,0.8504,2.5,2.563,3.947,3.897,0,0,Excel导入缓存,0.902,0.8504,0,0,Excel导入缓存,2.563,2.5,0,0,Excel导入缓存
2020-11-02,3.914,4.001,0.8502,0.8966,2.57,2.637,4.001,3.914,0,0,Excel导入缓存,0.8966,0.8502,0,0,Excel导入缓存,2.637,2.57,0,0,Excel导入缓存
2020-11-09,4.014,3.891,0.916,0.877,2.653,2.619,4.014,3.891,0,0,Excel导入缓存,0.916,0.877,0,0,Excel导入缓存,2.653,2.619,0,0,Excel导入缓存
2020-11-16,3.905,3.844,0.8826,0.8608,2.626,2.576,3.905,3.844,0,0,Excel导入缓存,0.8826,0.8608,0,0,Excel导入缓存,2.626,2.576,0,0,Excel导入缓存
2020-11-23,3.851,3.721,0.8604,0.8626,2.579,2.532,3.851,3.721,0,0,Excel导入缓存,0.8626,0.8604,0,0,Excel导入缓存,2.579,2.532,0,0,Excel导入缓存
2020-11-30,3.656,3.754,0.863,0.8698,2.532,2.637,3.754,3.656,0,0,Excel导入缓存,0.8698,0.863,0,0,Excel导入缓存,2.637,2.532,0,0,Excel导入缓存
2020-12-07,3.738,3.739,0.8698,0.8412,2.625,2.601,3.739,3.738,0,0,Excel导入缓存,0.8698,0.8412,0,0,Excel导入缓存,2.625,2.601,0,0,Excel导入缓存
2020-12-14,3.742,3.84,0.8414,0.8606,2.6,2.688,3.84,3.742,0,0,Excel导入缓存,0.8606,0.8414,0,0,Excel导入缓存,2.688,2.6,0,0,Excel导入缓存
2020-12-21,3.878,3.853,0.8602,0.8644,2.687,2.749,3.878,3.853,0,0,Excel导入缓存,0.8644,0.8602,0,0,Excel导入缓存,2.749,2.687,0,0,Excel导入缓存
2020-12-28,3.875,3.85,0.8646,0.8752,2.748,2.866,3.875,3.85,0,0,Excel导入缓存,0.8752,0.8646,0,0,Excel导入缓存,2.866,2.748,0,0,Excel导入缓存
2021-01-04,3.897,3.878,0.8738,0.8636,2.864,3.036,3.897,3.878,0,0,Excel导入缓存,0.8738,0.8636,0,0,Excel导入缓存,3.036,2.864,0,0,Excel导入缓存
2021-01-11,3.73,3.785,0.8684,0.8536,3.052,2.99,3.785,3.73,0,0,Excel导入缓存,0.8684,0.8536,0,0,Excel导入缓存,3.052,2.99,0,0,Excel导入缓存
2021-01-18,3.741,3.806,0.851,0.8866,2.969,3.241,3.806,3.741,0,0,Excel导入缓存,0.8866,0.851,0,0,Excel导入缓存,3.241,2.969,0,0,Excel导入缓存
2021-01-25,3.807,3.779,0.8888,0.8656,3.242,3.029,3.807,3.779,0,0,Excel导入缓存,0.8888,0.8656,0,0,Excel导入缓存,3.242,3.029,0,0,Excel导入缓存
2021-02-01,3.778,3.682,0.853,0.9016,3.024,3.084,3.778,3.682,0,0,Excel导入缓存,0.9016,0.853,0,0,Excel导入缓存,3.084,3.024,0,0,Excel导入缓存
2021-02-08,3.708,3.756,0.9052,0.9106,3.171,3.293,3.756,3.708,0,0,Excel导入缓存,0.9106,0.9052,0,0,Excel导入缓存,3.293,3.171,0,0,Excel导入缓存
2021-02-18,3.645,3.635,0.904,0.905,3.353,3.17,3.645,3.635,0,0,Excel导入缓存,0.905,0.904,0,0,Excel导入缓存,3.353,3.17,0,0,Excel导入缓存
2021-02-22,3.664,3.613,0.9048,0.8492,3.156,2.814,3.664,3.613,0,0,Excel导入缓存,0.9048,0.8492,0,0,Excel导入缓存,3.156,2.814,0,0,Excel导入缓存
2021-03-01,3.572,3.482,0.8618,0.8368,2.85,2.772,3.572,3.482,0,0,Excel导入缓存,0.8618,0.8368,0,0,Excel导入缓存,2.85,2.772,0,0,Excel导入缓存
2021-03-08,3.523,3.524,0.846,0.8646,2.783,2.658,3.524,3.523,0,0,Excel导入缓存,0.8646,0.846,0,0,Excel导入缓存,2.783,2.658,0,0,Excel导入缓存
2021-03-15,3.573,3.59,0.8668,0.8534,2.64,2.579,3.59,3.573,0,0,Excel导入缓存,0.8668,0.8534,0,0,Excel导入缓存,2.64,2.579,0,0,Excel导入缓存
2021-03-22,3.581,3.579,0.8548,0.8642,2.583,2.65,3.581,3.579,0,0,Excel导入缓存,0.8642,0.8548,0,0,Excel导入缓存,2.65,2.583,0,0,Excel导入缓存
2021-03-29,3.58,3.613,0.862,0.896,2.644,2.756,3.613,3.58,0,0,Excel导入缓存,0.896,0.862,0,0,Excel导入缓存,2.756,2.644,0,0,Excel导入缓存
2021-04-06,3.607,3.631,0.9118,0.921,2.762,2.69,3.631,3.607,0,0,Excel导入缓存,0.921,0.9118,0,0,Excel导入缓存,2.762,2.69,0,0,Excel导入缓存
2021-04-12,3.615,3.643,0.9262,0.9362,2.683,2.688,3.643,3.615,0,0,Excel导入缓存,0.9362,0.9262,0,0,Excel导入缓存,2.688,2.683,0,0,Excel导入缓存
2021-04-19,3.671,3.669,0.938,0.9146,2.681,2.891,3.671,3.669,0,0,Excel导入缓存,0.938,0.9146,0,0,Excel导入缓存,2.891,2.681,0,0,Excel导入缓存
2021-04-26,3.651,3.625,0.9256,0.924,2.91,2.989,3.651,3.625,0,0,Excel导入缓存,0.9256,0.924,0,0,Excel导入缓存,2.989,2.91,0,0,Excel导入缓存
2021-05-06,3.664,3.717,0.9,0.9006,2.963,2.819,3.717,3.664,0,0,Excel导入缓存,0.9006,0.9,0,0,Excel导入缓存,2.963,2.819,0,0,Excel导入缓存
2021-05-10,3.724,3.74,0.906,0.8786,2.82,2.937,3.74,3.724,0,0,Excel导入缓存,0.906,0.8786,0,0,Excel导入缓存,2.937,2.82,0,0,Excel导入缓存
2021-05-17,3.781,3.816,0.8852,0.8938,2.945,3.012,3.816,3.781,0,0,Excel导入缓存,0.8938,0.8852,0,0,Excel导入缓存,3.012,2.945,0,0,Excel导入缓存
2021-05-24,3.836,3.8,0.8898,0.8966,3.01,3.121,3.836,3.8,0,0,Excel导入缓存,0.8966,0.8898,0,0,Excel导入缓存,3.121,3.01,0,0,Excel导入缓存
2021-05-31,3.836,3.732,0.8966,0.8882,3.13,3.141,3.836,3.732,0,0,Excel导入缓存,0.8966,0.8882,0,0,Excel导入缓存,3.141,3.13,0,0,Excel导入缓存
2021-06-07,3.759,3.796,0.8996,0.9126,3.136,3.195,3.796,3.759,0,0,Excel导入缓存,0.9126,0.8996,0,0,Excel导入缓存,3.195,3.136,0,0,Excel导入缓存
2021-06-15,3.72,3.623,0.9212,0.9368,3.191,3.137,3.72,3.623,0,0,Excel导入缓存,0.9368,0.9212,0,0,Excel导入缓存,3.191,3.137,0,0,Excel导入缓存
2021-06-21,3.615,3.624,0.9278,0.9516,3.127,3.243,3.624,3.615,0,0,Excel导入缓存,0.9516,0.9278,0,0,Excel导入缓存,3.243,3.127,0,0,Excel导入缓存
2021-06-28,3.618,3.633,0.95,0.9656,3.238,3.227,3.633,3.618,0,0,Excel导入缓存,0.9656,0.95,0,0,Excel导入缓存,3.238,3.227,0,0,Excel导入缓存
2021-07-05,3.651,3.682,0.9744,0.9808,3.223,3.303,3.682,3.651,0,0,Excel导入缓存,0.9808,0.9744,0,0,Excel导入缓存,3.303,3.223,0,0,Excel导入缓存
2021-07-12,3.691,3.709,0.9838,0.9806,3.339,3.328,3.709,3.691,0,0,Excel导入缓存,0.9838,0.9806,0,0,Excel导入缓存,3.339,3.328,0,0,Excel导入缓存
2021-07-19,3.7,3.685,0.9726,0.995,3.326,3.367,3.7,3.685,0,0,Excel导入缓存,0.995,0.9726,0,0,Excel导入缓存,3.367,3.326,0,0,Excel导入缓存
2021-07-26,3.681,3.722,1.0022,0.9824,3.34,3.328,3.722,3.681,0,0,Excel导入缓存,1.0022,0.9824,0,0,Excel导入缓存,3.34,3.328,0,0,Excel导入缓存
2021-08-02,3.685,3.662,0.9924,1.0066,3.328,3.386,3.685,3.662,0,0,Excel导入缓存,1.0066,0.9924,0,0,Excel导入缓存,3.386,3.328,0,0,Excel导入缓存
2021-08-09,3.555,3.591,0.9996,1.002,3.351,3.249,3.591,3.555,0,0,Excel导入缓存,1.002,0.9996,0,0,Excel导入缓存,3.351,3.249,0,0,Excel导入缓存
2021-08-16,3.635,3.658,1.0032,0.9934,3.225,3.1,3.658,3.635,0,0,Excel导入缓存,1.0032,0.9934,0,0,Excel导入缓存,3.225,3.1,0,0,Excel导入缓存
2021-08-23,3.636,3.683,1.006,1.0234,3.105,3.158,3.683,3.636,0,0,Excel导入缓存,1.0234,1.006,0,0,Excel导入缓存,3.158,3.105,0,0,Excel导入缓存
2021-08-30,3.706,3.687,1.0292,1.0362,3.17,3.01,3.706,3.687,0,0,Excel导入缓存,1.0362,1.0292,0,0,Excel导入缓存,3.17,3.01,0,0,Excel导入缓存
2021-09-06,3.71,3.66,1.037,1.0296,3.012,3.135,3.71,3.66,0,0,Excel导入缓存,1.037,1.0296,0,0,Excel导入缓存,3.135,3.012,0,0,Excel导入缓存
2021-09-13,3.64,3.592,1.0198,1.0272,3.127,3.097,3.64,3.592,0,0,Excel导入缓存,1.0272,1.0198,0,0,Excel导入缓存,3.127,3.097,0,0,Excel导入缓存
2021-09-22,3.632,3.588,0.9996,1.0128,3.057,3.109,3.632,3.588,0,0,Excel导入缓存,1.0128,0.9996,0,0,Excel导入缓存,3.109,3.057,0,0,Excel导入缓存
2021-09-27,3.59,3.544,1.0164,0.9888,3.119,3.148,3.59,3.544,0,0,Excel导入缓存,1.0164,0.9888,0,0,Excel导入缓存,3.148,3.119,0,0,Excel导入缓存
2021-10-08,3.58,3.587,0.9916,0.9876,3.169,3.138,3.587,3.58,0,0,Excel导入缓存,0.9916,0.9876,0,0,Excel导入缓存,3.169,3.138,0,0,Excel导入缓存
2021-10-11,3.587,3.629,0.9802,0.9972,3.147,3.176,3.629,3.587,0,0,Excel导入缓存,0.9972,0.9802,0,0,Excel导入缓存,3.176,3.147,0,0,Excel导入缓存
2021-10-18,3.591,3.617,0.998,1.013,3.178,3.185,3.617,3.591,0,0,Excel导入缓存,1.013,0.998,0,0,Excel导入缓存,3.185,3.178,0,0,Excel导入缓存
